8
1,455.225276387641,8684.616289258,144.743604820967,8684.616289258,100,1
2,205.616380750033,4420.81437380314,73.6802395633856,8841.62874760627,98.2241681614286,1.96448336322857
4,482.521979599197,2936.27472989559,48.9379121649264,11745.0989195823,73.9424703761186,2.95769881504474
8,216.587548954357,2126.24743156962,35.4374571928271,17009.979452557,51.056006936872,4.08448055494976
16,128.865891051326,1461.78476805687,24.3630794676144,23388.5562889098,37.131904090104,5.94110465441665
32,28.0369627241874,830.9607131958,13.84934521993,26590.7428222656,32.660299666341,10.4512958932291
48,99.2996959197709,866.755189228056,14.4459198204676,41604.2490829467,20.8743493289433,10.0196876778928
64,115.165851425222,888.416803193091,14.8069467198849,56858.6754043578,15.2740390582373,9.77538499727189
